entropy 1015: 0.00124888
entropy 1016: 0.00161355
entropy 1017: 0.00124888
entropy 1018: 0.00124888
entropy 1019: 0.000868966
entropy 1020: 0.000868966
entropy 1021: 0.000868966
entropy 1022: 0.000868966
entropy 1023: 0.000868966
entropy 1024: 0.000868966
entropy 1025: 0.000465578
entropy 1026: 1.#QNAN
entropy 1027: 0.000465578
entropy 1028: 0.000465578
entropy 1029: 0.000868966
entropy 1030: 0.000868966
entropy 1031: 0.00124888
entropy 1032: 0.00124888
entropy 1033: 0.00161355
entropy 1034: 0.00124888
entropy 1035: 0.00124888
entropy 1036: 0.000868966
entropy 1037: 0.000868966
entropy 1038: 0.000868966
entropy 1039: 0.00124888
entropy 1040: 0.00161355
entropy 1041: 0.00161355
entropy 1042: 0.00124888
entropy 1043: 0.00124888
entropy 1044: 0.000868966
entropy 1045: 0.000868966
entropy 1046: 0.000868966
entropy 1047: 0.00124888
entropy 1048: 0.000868966
entropy 1049: 0.000868966
entropy 1050: 0.000868966
entropy 1051: 0.000868966
entropy 1052: 0.000868966
entropy 1053: 0.000868966
entropy 1054: 0.00124888
entropy 1055: 0.000868966
entropy 1056: 0.00124888
entropy 1057: 0.000868966
entropy 1058: 0.000868966
entropy 1059: 0.000868966
entropy 1060: 0.000868966
entropy 1061: 0.000465578
entropy 1062: 0.000465578
entropy 1063: 0.000465578
entropy 1064: 1.#QNAN
entropy 1065: 1.#QNAN
